4341	The winning number will be 14 black.
4342	The winning number will be 15 black.
4343	The winning number will be 16 black.
4344	The winning number will be 17 black.
4345	The winning number will be 18 black.
4346	The winning number will be 19 black.
4347	The winning number will be 20 black.
4348	The winning number will be 21 black.
4349	The winning number will be 22 black.
4350	The winning number will be 22 black.
4351	The winning number will be 23 black.
4352	The winning number will be 24 black.
4353	The winning number will be 25 black.
4354	The winning number will be 26 black.
4355	The winning number will be 27 black.
4356	The winning number will be 28 black.
4357	The winning number will be 29 black.
4358	The winning number will be 30 black.
4359	The winning number will be 31 black.
4360	The winning number will be 32 black.
4361	The winning number will be {var:global_268} {string:global_34}.
4363	I already told you that ...
4364	I already told you that the number would be {var:global_268} {string:global_34}...
4365	I already told you that the number would be 1 red
4366	I already told you that the number would be 2 red
4367	I already told you that the number would be 3 red
4368	I already told you that the number would be 4 red
4369	I already told you that the number would be 5 red
4370	I already told you that the number would be 6 red
4371	I already told you that the number would be 7 red
4372	I already told you that the number would be 8 red
4373	I already told you that the number would be 9 red
4374	I already told you that the number would be 10 red
4375	I already told you that the number would be 11 red
4376	I already told you that the number would be 12 red
4377	I already told you that the number would be 13 red
4378	I already told you that the number would be 14 red
4379	I already told you that the number would be 15 red
4380	I already told you that the number would be 16 red
4381	I already told you that the number would be 17 red
4382	I already told you that the number would be 18 red
4383	I already told you that the number would be 19 red
4384	I already told you that the number would be 20 red
4385	I already told you that the number would be 21 red
4386	I already told you that the number would be 22 red
4387	I already told you that the number would be 22 red
4388	I already told you that the number would be 23 red
4389	I already told you that the number would be 24 red
4390	I already told you that the number would be 25 red
4391	I already told you that the number would be 26 red
4392	I already told you that the number would be 27 red
4393	I already told you that the number would be 28 red
4394	I already told you that the number would be 29 red
4395	I already told you that the number would be 30 red
4396	I already told you that the number would be 31 red
4397	I already told you that the number would be 32 red
4398	I already told you that the number would be 1 black
4399	I already told you that the number would be 2 black
4400	I already told you that the number would be 3 black
4401	I already told you that the number would be 4 black
4402	I already told you that the number would be 5 black
4403	I already told you that the number would be 6 black
4404	I already told you that the number would be 7 black
4405	I already told you that the number would be 8 black
4406	I already told you that the number would be 9 black
4407	I already told you that the number would be 10 black
4408	I already told you that the number would be 11 black
4409	I already told you that the number would be 12 black
4410	I already told you that the number would be 13 black
4411	I already told you that the number would be 14 black
4412	I already told you that the number would be 15 black
4413	I already told you that the number would be 16 black
4414	I already told you that the number would be 17 black
4415	I already told you that the number would be 18 black
4416	I already told you that the number would be 19 black
4417	I already told you that the number would be 20 black
4418	I already told you that the number would be 21 black
4419	I already told you that the number would be 22 black
4420	I already told you that the number would be 22 black
4421	I already told you that the number would be 23 black
4422	I already told you that the number would be 24 black
4423	I already told you that the number would be 25 black
4424	I already told you that the number would be 26 black
4425	I already told you that the number would be 27 black
4426	I already told you that the number would be 28 black
4427	I already told you that the number would be 29 black
4428	I already told you that the number would be 30 black
4429	I already told you that the number would be 31 black
4430	I already told you that the number would be 32 black
4446	The winning number will be {var:global_269} {string:global_39}.
4500	That is a nice looking beard.
4501	One thing's for sure...
4502	I am never shaving this off.
4699	Look behind you, a three-headed monkey!
4700	I'd love to stay and chat but I'm due at the manicurist's.
4946	Careful with those pitons, or we'll fall into the jelly.
4972	Suitable for even the best of my Kozy Krypts!
5006	How'd you like a nice Fruit Punch?
5037	Hey, old man.  How about blowing off the cannon?
5042	Well, I'm off.
5048	Hey, if it's a party, I'm there.
5066	Marley?  That's funny.  I used to date a Governor Marley.
5068	Maybe I'll just go up there now.  Bye.
5070	Maybe I'll go there right now.
5075	You'd better believe it!
5128	I'm ready to head out again.
5129	I'm ready to set sail!
5131	Are you the same Kate who bought all the near-grog at the Bloody Lip?
5133	I just remembered I'm late for a party.
5154	Don't you think 6000 pieces of eight is a bit high?
5156	I don't have that much money.
5157	I don't have that much.
5171	Yeah, let's blow this popsicle stand.
5173	I'm not sure where I want to go.
5214	It's a plaque with an odd-looking gob of something on it.
5225	I am, of course, Captain Loogie.
5399	That is a nice looking beard.
5400	That is a nice looking beard.
5407	That is a nice looking beard.
5408	That is a nice looking beard.
5516	Credit.  Credit.  Credit.
5521	Do you take credit?
5614	It's ergonomically formulated to enhance stopping power.
5629	I'd like to buy these gross skulls.
5630	I'd like to buy these pirate hats.
5631	I'd like to buy these cannon balls.
5632	I'd like to buy these hub caps.
5633	I'd like to buy these eye patches.
5634	I'd like to buy these tiki lights.
5635	I'd like to buy this parrot.
5636	I'd like to buy this mirror.
5637	I'd like to buy this sign.
5638	I'd like to buy this map piece.
5639	I'd like to buy this rock and roll collector's plate.
5640	I'd like to buy this whale painting.
5641	I'd like to buy this cannon.
5642	I'd like to buy this feather pen.
5643	I'd like to buy this bowswain's wheel.
5644	I'd like to buy this peg leg.
5645	I'd like to buy Indy's whip0x99.
5646	I'd like to buy this treasure chest.
5647	I'd like to buy this ship's horn.
5648	I'd like to buy this mask.
5649	I'd like to buy this barrel.
5650	I'd like to buy this anchor.
5651	I'd like to buy this wreath.
5652	I'd like to buy this well-polished old saw.
5653	I'd like to buy this `left turn` sign.
5654	I'd like to buy this small picture frame.
5655	I'd like to buy this vase.
5727	Can I sell back this parrot
5728	Can I sell back this mirror
5729	Can I sell back this sign
5730	Can I sell back this map piece
5731	Can I sell back this rock and roll collector's plate
5732	Can I sell back this whale painting
5733	Can I sell back this feather pen
5734	Can I sell back this ship's horn
5735	Can I sell back this wreath
5736	Can I sell back this well-polished old saw
5737	Can I sell back this `left turn` sign
5738	Can I sell back this vase
5739	Can I sell back this hub cap?
5740	Can I sell back this pirate hat?
5758	I want to buy the latest comic book by Steve Purcell.
5927	`Stan's Kozy Krypts-- A Place to Spend Eternity, Not a Fortune.`
5973	Could you show me that coffin again?
5974	How much is that coffin?
5977	Didn't you used to be a used-ship salesman?
5981	I gotta go.  See you later.
6005	I don't have much.
6008	Now this baby's going for 6500 pieces of eight.
6023	I never knew morticians were so clever.
6028	Making plot reservations now insures you a space at our popular Scabb Island Internment Park...
6114	You mentioned a party before...
6115	You mentioned a party before...
6118	Elaine Marley?  From M0xEAl0xE9e Island?
6119	Party?  What party?
6120	Elaine Marley?  From M0xEAl0xE9e Island?
6121	Elaine Marley?  From M0xEAl0xE9e Island?
6122	Gotta go.  Keep up the good work.
6125	But, I killed LeChuck!
6127	Jealousy?
6128	Revenge?
6129	Fame and fortune?
6130	For attention?
6145	This is my costume.
6187	It's not much of a name if you ask me.
6385	Do you mean `Papier-M0xE2ch0xE9'
6409	To the salmon pate!
6410	To the salmon pate!
6411	Pate!
6412	Pate!
6662	Don't I know you from somewhere?
6663	Where'd you get that drink?
6668	So, when do we bob for apples?
6669	Say, did you make that costume yourself?
6672	Gotta go now.
6674	What did you say your name was?
6678	So are you wearing anything under there?
6703	Hey, it's Kyle Katarn in a dress!
6704	Hey, it's Kyle Katarn!
6705	Hey, it's Kyle Katarn in a dress!
6706	Hey, it's Kyle Katarn!
6818	You know, I have work to do...
6822	Go tell it to your mother.
6874	Don't you like my new beard?
6877	I'm not sure, but don't you owe me some money?
6886	That's some party downstairs...
7000	Something very strange is going on here...
7012	So what do you two want?
7019	The head bone's connected to the...
7020	The arm bone's connected to the...
7021	The leg bone's connected to the...
7022	The hip bone's connected to the...
7023	The rib bone's connected to the...
7024	The head bone's connected to the...
7025	The arm bone's connected to the...
7026	The leg bone's connected to the...
7027	The hip bone's connected to the...
7028	The rib bone's connected to the...
7029	...head bone...
7030	...arm bone...
7031	...leg bone...
7032	...hip bone...
7033	...rib bone...
7034	...head bone...
7035	...arm bone...
7036	...leg bone...
7037	...hip bone...
7038	...rib bone...
7055	The head bone is connected to the arm bone.
7056	The head bone is connected to the leg bone.
7057	The head bone is connected to the hip bone.
7058	The head bone is connected to the rib bone.
7059	The arm bone is connected to the head bone.
7060	The arm bone is connected to the leg bone.
7061	The arm bone is connected to the hip bone.
7062	The arm bone is connected to the rib bone.
7063	The leg bone is connected to the arm bone.
7064	The leg bone is connected to the head bone.
7065	The leg bone is connected to the hip bone.
7066	The leg bone is connected to the rib bone.
7067	The hip bone is connected to the arm bone.
7068	The hip bone is connected to the leg bone.
7069	The hip bone is connected to the head bone.
7070	The hip bone is connected to the rib bone.
7071	The rib bone is connected to the arm bone.
7072	The rib bone is connected to the leg bone.
7073	The rib bone is connected to the hip bone.
7074	The rib bone is connected to the head bone.
7075	...{string:global_47} bone connected to the {string:global_48} bone...
7139	Deep in the Caribbean, hidden by an endless storm, lies LeChuck's fortress...
7156	Meanwhile, back at the fortress...
7163	It is not the treasure that is important.
7166	See to it.
7168	Deep inside LeChuck's fortress...
7172	You will regret a lot more if he finds another.
7175	I want him alive.
7183	Do you have anything else to report?
7191	You've allowed him to find the second map piece, haven't you!!
7193	You are to ready your ship and sail after him yerself!
7195	Deep within LeChuck's fortress bla bla bla bla bla...
7199	Is it true that Guybrush Threepwood has found the third piece of the map to Big Whoop?
7208	But I won't hesitate to drag your entrails from behind my ship...
7210	Yawn
7220	If your plan fails...
7321	Yes, I memorized the whole thing before he took it.
7327	He's always envied my intellectual look.
7363	I can't reach the punching bag from here.
7364	I can't reach the bellows from here.
7365	I can't reach the candle from here.
7366	I can't reach the balloon from here.
7367	I can't reach the wheel-o-death from here.
7368	I can't reach the pan from here.
7369	I can't reach the shield from here.
7370	I can't reach the shield from here.
7371	I can't reach Wally from here.
7387	You see that candle over there?
7401	I will take your bones...
7420	How much wood would a woodchuck chuck, if a...
7431	How much wood would a woodchuck chuck, if a...
7529	What did you do, order this ship out of the back of a comic book?
7530	This ship is so small, the rats are leaving it humpbacked.
7536	Let's head back to Booty Island.
7545	Hey, I can hold my breath for ten minutes!
7550	Let's head back to Booty Island.
7551	We can't go there, mon. That's the Forbidden Triangle.
7552	We can't go there, mon. That's the Forbidden Square.
7553	We can't go there, mon. That's the Forbidden Pentagon.
7554	We can't go there, mon. That's the Forbidden Circle.
7555	We can't go there, mon. That's the Forbidden Hexagon.
7556	We can't go there, mon. That's the Forbidden Parallelogram.
7557	We can't go there, mon. That's the Forbidden Octagon.
7558	We can't go there, mon. That's the Forbidden Trapezoid.
7559	We can't go there, mon. That's the Forbidden Rhombus.
7560	We can't go there, mon. That's the Forbidden Dihedron.
7561	We can't go there, mon. That's the Forbidden Ellipse.
7562	We can't go there, mon. That's the Forbidden Dodecagon.
7563	We can't go there, mon. That's the Forbidden Ovoid.
7564	We can't go there, mon. That's the Forbidden Icosahedron.
7565	We can't go there, mon. That's the Forbidden Cardioid.
7566	We can't go there, mon. That's the Forbidden Torus.
7567	We can't go there, mon. That's the Forbidden Lemniscate.
7568	We can't go there, mon. That's the Forbidden Parallelepiped.
7569	We can't go there, mon. That's the Forbidden Frustum.
7570	We can't go there, mon. That's the Forbidden Helix.
7571	We can't go there, mon. That's the Forbidden Oblate Spheroid.
7572	We can't go there, mon. That's the Forbidden Convex Region.
7573	We can't go there, mon. That's the Forbidden Elliptic Hyperboloid.
7574	We can't go there, mon. That's the Forbidden Right Circular Conic Cross-Section.
7575	We can't go there, mon. That's the Forbidden Eccentric Cylindrical Projection.
7576	It's about as broken as it's gonna get.
7628	I think I have an answer to the philosophical puzzle you posed for me.
7636	Do you mean to tell me that your WHOLE LIFE has been merely a prelude to meeting me here today?
7729	Macintosh Red?
7800	I'd better get over there.
7914	Now you're in for it...
7915	you bilious bag of barnacle bait!
7917	I'd rather be a pirate on Scabb...
7918	Than a scab on a pirate.
7919	I'm Bobbin Threadbare...
7920	Are you my mother?
7921	StumpMaster brand Stump Balm...
7922	Guaranteed to prevent stump chafing for the active pirate.
7923	Oh, there's a monkey in my pocket,
7924	And he's stealing all my change,
7925	His stare is blank and glassy, I suspect that he's deranged...
7926	Now you're in for it...
7927	you bilious bag of barnacle bait!
7929	 I'd rather be a pirate on Scabb...
7930	Than a scab on a pirate.
7931	I'm Bobbin Threadbare...
7932	Are you my mother?
7933	StumpMaster brand Stump Balm...
7934	Guaranteed to prevent stump chafing for the active pirate.
7935	Oh, there's a monkey in my pocket,
7936	And he's stealing all my change,
7937	His stare is blank and glassy, I suspect that he's deranged...
7986	Cool, an arcade token!
7988	Yeow!
7989	Boy, that look comfy!
8069	You know, this doll reminds me of the Stretchy Muscleman I had as a kid.
8070	I wonder what would happen if I tore the leg off this thing?
8097	No chance, you'll just rip my lungs out when I get close.
8098	Leg or no leg, I trust you about as far as I can throw Manhattan.
8119	When our mother told you to hunt me down, did she actually mention KILLING me, or was that your idea?
8121	Do you really think a truck is more important than your own BROTHER?
8124	Well, you remember the time you broke my Junior Ultra Soldier Commando Assault Vehicle?
8126	It wasn't a truck, it was a Junior Ultra Soldier Commando Assault Vehicle.
8130	Will you promise not to hold me down and spit on me anymore?
8155	You don't know what kinds of murderers and ne'er do wells might be hanging around a place like this.
8158	I'm Guybrush Threepwood, a mighty pirate.  I don't have to worry about stuff like that.
8201	Huh?
8209	...and I brought a little surprise for you!
8210	I think you being my brother is enough of a surprise for one day.
8213	I don't suppose it's a LucasArts0x99 game...
8220	Is this going to be anything like `pin the tail on the donkey`?
8230	I'll do anything, just please don't do that again!
8317	0
8318	0
8319	0
8320	0
8326	0
8327	0
8329	j
8330	J
8331	e
8332	E
8333	d
8334	D
8396	Deep in the Caribbean \n Scabb Island
8400	Ron: My name's Ron Gilbert and I did pretty much everything on this game. I did all the art, the music, programming and the writing.
8401	Tim: So typical.0x0ADave: I'm Dave Grossman; I helped Ron do everything on this game.
8402	Dave: I helped to design puzzles and wrote lots of dialogue and programmed things and made little people walk around and created scenes.
8403	Tim: My name's Tim Schafer, I helped get coffee for these guys. And then at night, I redid everything that they did.
8404	And I was an assistant designer-programmer, that's the official title.0x0ARon: That was part of the official title.
8405	Tim: Yeah. So we helped with puzzles and then wrote dialogue and then programmed.0x0AWow, we used to program.
8406	Ron: Mm hmm. I still program too.0x0ATim: What's happening?
8407	Dave: What was that sound?0x0ATim: Oh my god the game's starting! What an awesome game!
8408	Tim: Oh, we're going into Woodtick. Don't go on that bridge, there's a... don't!
8409	Dave: I always liked this bit because the player always feels like they've done something wrong.
8410	Ron: Right, without knowing it.0x0ADave: Yeah. People would actually go back and try and play this again, to try
8411	and not get caught by him on the bridge.0x0ARon: Yeah, Largo LaGrande is named after where I grew up.
8412	Tim: Largo? Key Largo?0x0ARon: Nah, I grew up in Le Grande Oregon, so that's where I, or we, got his name.
8413	Dave: Where did the Largo come from?0x0ARon: I don't know. That's how they used to call him back there.
8414	Dave: They used to call him Largo?0x0ATim: That was his nickname, "Hey Largo."
8415	Ron: Largo from Le Grande.0x0ATim: Is that Bogart, Key Largo?
8416	Ron: I always liked how he started out with a whole bunch of money so you kinda thought he had a bunch of stuff, and then it all like, completely goes away
8417	at the very beginning of the game.0x0ATim: Yeah, that fit in with our running theme of mean, cruel things that we enjoyed.
8418	Give a player a bunch of money, and then take it away from them.0x0ARon: And then just take it all away from them immediately, yup.
8419	Tim: I just wanna say how good looking Guybrush's hair is looking, in this game.0x0AHe has a new stylist in this game. But his eyes are in the... ok sorry.
8420	Dave: Wasn't the money thing inspired by just how much time you spent in the first game having to get money, like it was a really big thing.
8421	Like, "Oh, you didn't have any money and you had to go to the circus and get a job and all that". It's like, this time; let's start them off with TONS of money.
8422	Ron: More money than I know what to do. And then we're gonna take it all away.
8423	Tim: OK, here is the big premier of iMUSE. Right? 0x0ARon: Yes.
8424	Tim: This is the biggest, and I think the biggest ever, most complicated piece of iMUSE music that was ever made.
8425	Ron: We had like, two, like, full time programmers who were doing nothing but programming the iMUSE transitions.
8426	Tim: Cause like, it's a main theme outside and then every time you go into one of these inner locations, or inside the house, it would...
8427	...enable or disable instruments and it would change the theme a little bit.0x0ARon: Right. Right. Yeah I know, iMUSE was like, absolutely amazing.
8428	Tim: But, they put a lot of work into it and they decided never to do it again. They were like, no one noticed! I noticed.
8429	Ron: I did!
8430	Tim: I think, this may be controversial too, but I think that the Special Edition for...
8431	...Monkey 2 is an improvement, like, as an old... Like, playing... I'm very nostalgic when I play the Special Edition for Monkey 1.
8432	I was kinda like, the old art is so charming, I always play it in the old art. The new art was really pretty but I was really drawn... But, Monkey 2...
8433	...I'm not saying that Monkey 2 looked bad, but we were just starting to use the scanner and so we hadn't cleaned up much stuff.
8434	So it's actually really nice to see it switch into that cleaned up view, because I 0x0Athink, you know, in later games we would take all those stray pixels out and...
8435	Ron: Just smooth it all out.0x0ATim:...smooth it all out, yeah.
8436	Ron: I think some of that's an artifact of the markers, because you know, Peter Chan did everything with those markers.
8437	Ron: It's all done with the markers, think that's a little of an artifact of that.0x0ATim: That's my rounded way, roundabout compliment of the Monkey 2 Special Edition.
8438	Tim: Largo reminds me of someone from like, old, like, Bowery Boys movies. You know what I mean? Bowery Boys.
8439	Tim: Or Squiggy, from Laverne and Shirley. Oh my god! I just realized that's where I stole the intro to Full Throttle, like I pull... that's embarrassing...
8440	...where he pulls his nose down to the bar, it's totally, ugh... how embarrassing... 0x0AI totally stole that whole quohog thing from Monkey 2.
8441	Ron: Just also a lot of foreshadowing with the spitting, and the spitting contest... and all of those things in there.
8442	Tim: Where's the spittoon? Oh no, there's spit over there on the left hand side.0x0ADave: Oh yeah.
8443	Tim: Did we do a close up of the spit flying, or did we cut that?0x0ARon: No that was there.
8444	Tim: That was there?0x0ARon: Oh, you weren't paying attention.
8445	Tim: I was watching you guys, I was mesmerized.0x0ADave: One of the greatest things about this game was the shirt that we did with...
8446	...the three dimensional puffy spit0x0ARon: Oh and that monkeys down the sleeve?
8447	Tim: It's a great day for spitting. 0x0ADave: That was the Monkey 1 shirt.
8448	Ron: Was that the Monkey 1 shirt?0x0ATim: Monkey 1 was a tasteful shirt that you could wear outside. The Monkey 2 shirt...
8449	Ron: No that was...0x0ATim: ...you would just fold it up and put it away in a box  because it was so gross...
8450	...and there were gobs of spit all over it.0x0ARon: There were the puffy monkeys down the sleeve, was that Monkey 1?
8451	Dave: That was Monkey 1, yeah, the long sleeve one. 0x0ATim: Monkey 2 we did and we didn't get approval for it, and people at management...
8452	...were mad afterwards. They were like, that is the grossest shirt ever, I can't believe you made that.
8453	Tim: I love Wally the cartographer.
8454	Dave: Wally has just taken so much abuse over the course of this series, it just seems to me.
8455	Ron: Well you know, we cut that stuff at the end of the game with, you know, him on the raft and all that.
8456	Tim: That's right, we cut the whole raft thing.0x0ARon: I get a lot of email from people wanting to know what we were going to do..
8457	...with Wally and that whole cut section.0x0ATim: Could you show what happens to him now?
8458	Tim: Because when you blow up out of the, you know, the what you might call it, you blow up out of the, and then you used to land in a raft.
8459	Ron: Mm hmm.0x0ATim: I guess we'll find out.
8460	Ron: I don't remember.0x0ATim: That's a good voice for him. Woah, could you guys hear my ... internal organs?
8461	Ron: See now we steal his, err, we steal his monocle.0x0ATim: We steal his monocle, and it's super sad, yeah!...
8462	...we totally make him unable to do his job but because we needed the lens for our little...
8463	Ron:  Exactly.0x0ADave: Yup. Gonna ruin everyone in this town before we're done.
8464	Tim: Oh god I forgot about the graveyard! 0x0ARon: This is like the greatest scene ever.
8465	Tim: Why are the bats making different sounds here? 0x0ADave: Okay, so why...
8466	Tim: This is another thing we fought over. I thought the pants thing...I didn't think that was funny.
8467	Ron: I think the pants thing was hilarious.0x0ATim: And he thought it was the best thing in the whole game.
8468	Ron: I did. I did. And I still do. I still do. I actually use this as an example sometimes when I'm talking to people.
8469	Tim: You used to think it was funny and now realize it's not funny? 0x0ARon: No, it's like the pinnacle of humor. It's an un-top-able moment.
8470	Tim: But what, did he pull his belt off in order to dig... what, why did, why is...Why does that happen, Ron? Now, tell us!
8471	Ron: Because...0x0ADave: It's because the game requires different levels of humor. You've got your...
8472	...sophisticated, wry humor...0x0ATim: But why do his pants fall down? Did he take, did he use his belt to dig?
8473	Ron: You see, the problem is you're trying to justify it too much. It's just funny, just roll with it.
8474	Dave: It's fantasy. About pants falling down.0x0ARon: It's just a stupid computer game, Tim.
8475	Tim: See that's the, see, I think that could have been a really deep moment, his pants fell for a reason. For example he was digging up...
8476	Dave: Gravity?0x0ATim: Oh, you win. It's hilarious. But I never liked any of those... I was against the...
8477	...insult sword fighting, remember? I was, like, people are gonna be really mad.
8478	Ron: You were?0x0ATim: Well, for the beginning of the meeting, you were, like, how about, I think it's
8479	...action oriented if we actually put swordfighting in there, because it was going to be like, karataka, kartika, karateka. And umm, I think it's too...
8480	...too action-oriented, I think people would enjoy it more if it was just insults. Which I realized now is a great idea. At that time, I thought we were gonna get angry...
8481	...letters from people who want to use their sword. They, you know... But err, I saw the... I saw the light eventually.
8482	Ron: Well that came from those, all those time we spent watching those movies, in the media room at the main house, was the way the pirates, you know, verbally...
8483	...jousted with each other.0x0ATim: Mm hmm.
8484	Dave: Yeah I remember you saying, it was just what they said that it was important and that the sword fighting always seemed like a kind of background activity.
8485	Tim: Captain Dread! 0x0ADave: It's a great name!
8486	Ron: I never liked his name.0x0ATim: Captain Dread? That's a great name!
8487	Tim: It's both scary pirate name, and dreadlocks!0x0ARon: You're wrong.
8488	Tim: Maybe you don't realize this but those big chunks of 0x0Ahair are called dreadlocks.
8489	Ron: I think it was because the pun was too obvious. 0x0ATim: Oh, there is something too obvious and not subtle enough in Monkey Island...
8490	...for you, pants-dropper.0x0ARon: Right. Well it's because you're missing all the symbolism of the pants dropping.
8491	Tim: The thing I didn't like was that you never see his face except for the very beginning. His head is turned the whole time round.
8492	Tim: This is so disconcerting to see just the back of his head. He could just have his head, he could have his head just tilted a little bit like that.
8493	Tim: Oh that voodoo guy, I forgot about him. Oh geez. Oh, LeChuck's asymmetrical walking was the hardest thing to get right of any walk cycle, I think still to this...
8494	...day that was ever done. 0x0ARon: Because he couldn't be flipped?
8495	Tim: He couldn't be flipped, and he moved an uneven number of pixels every frame.0x0ADave: I like how much he spits when he talks too. More foreshadowing I guess.
8496	Tim: I forgot that voodoo character. What does he do, that voodoo guy?0x0ADave: I don't know, I can't remember.
8497	Ron: I actually don't remember him.0x0ATim: Dude I don't remember that guy at all! Does he? Let's cut him in the Special...
8498	...Edition, because he's...he's got a good voice though.0x0ADave: Yeah.
8499	Tim: Oh here comes this exciting sailing scene. Oh this was for the ship combat I worked so hard on!
8500	Ron: No, that was on Monkey 1. That was on Monkey 1.0x0ATim: It was not in Monkey 1.
8501	Dave: That's right.0x0ATim: It was in the cutting room floor of Monkey 1, cause it was too good for that...
8502	...game. Okay "Jolly Rasta" that's not a good name. "Dread" is a good name but "Jolly Rasta" isn't.
8503	Ron: Jolly Rasta is a bad name. 0x0ATim: It sounds like pasta.
8504	Ron: It's a horrible name. 0x0ADave: Should have been the "Jolly Pasta"?
8505	Tim: Yeah it should have been the "Jolly Pasta", should have been 0x0Athe "Elbow Macaroni."
8506	Dave: The thing I remember about Governor Phatt was just that, he was way bigger on screen than characters that we generally did.
8507	Tim: He was like a small planet. 0x0ADave: He didn't move around much, he was like yeah, just this enormous, guy.
8508	Ron: You could have lived inside him. 0x0ATim: We only animated his, like, mouth or something.
8509	Dave: Yeah. Which is kinda whole jiggle-y thing. 0x0ARon: One thing that I liked, I always liked about Monkey Island 1 and 2...
8510	...was how you're kinda playing this game and almost when you think the game's over, it's like then kinda the real game starts.
8511	So it's like you're spending all this time on Scabb Island or on Melee Island and you think you're kinda completing the main objective of the...
8512	...game and then the whole game kinda opens up after that. I always liked that.0x0ATim: And all of the err, RTS elements come in to it at that point.
8513	Dave: This game's huge! 0x0ARon: Yeah, and the first person shooter stuff, I don't know if people discovered that.
8514	Tim: I always loved this poster, I loved that, I always liked to do that I've always wanted to do that in other games...
8515	Like, every game should have a poster that lists everything you've done.0x0ARon: Oh, All the bad things?
8516	Tim: All the bad things you've done...0x0ARon: Stealing the monocle.
8517	Tim: In the voice of the character, in the voice of the, see we're obviously feeling bad about Guybrush's crimes, because we listed them here on this poster.
8518	Dave: We did that in, in Tales, in the 4th episode which is the Trial and Execution of Guybrush Threepwood.
8519	Tim: I've heard that's the...0x0ADave: You get...
8520	Tim: the best one ... 0x0ADave: Maybe the best one.
8521	Dave: Err, but the funniest bit is you get put on trial and it lists out all of the stuff you did in the 1st episodes.
8522	Dave: And that's all of the things you're under arrest for then.
8523	Ron: So this is also the big Pirates of the Caribbean ride rip-off moment, too.
8524	Dave: Yeah. Yeah we can't really complain about the movie ripping off the game...0x0ATim: Stealing this.
8525	Ron: They were just giving us back for this, that's all there really was. 0x0ATim: Yeah.
8526	Tim: And the dog's named Walt.0x0ADave: Is he?
8527	Dave: That Steve Purcell's dog?0x0ARon: Why was our dog named Walt?
8528	Tim: Is that not for Walt Disney? No. 0x0ADave: Steve Purcell's dog was called Walt. I think that was...
8529	Tim: Well that was probably named after Walt Disney. 0x0ADave: That is possible. Walt was a, I remember, kind of a mean old dog who...
8530	...bit me once. 0x0ATim: Dude, Walt's dead, don't make fun of Walt.
8531	Ron: I like that the dog was named after Walt Disney, let's just go with that. 0x0ATim: Yeah, it's a sweeter story.
8532	Ron: It's always really hard, you know, to design these 0x0Apuzzle things where he's confined in one room.
8533	Because it's like everything on him, and you have to figure out how to do it, and all of the solutions or...
8534	Tim: And if it's too hard, then it's just you're stuck in a tiny tiny room.0x0ARon: You're stuck, yeah. But if it's too easy, it's a gimme puzzle and it's just...
8535	...not interesting.0x0ADave: Just, there is something comforting about the fact that, you know, you...
8536	...can't go anywhere so you know all your assets are right there. There is some way out, like you, it's never like...
8537	Tim: Unless you were playing a Sierra game, then you could be a...0x0ADave:...game oh, I didn't pick something up three rooms away. I've gotta go get there.
8538	Tim: Pffft, Sierra...0x0ARon: Right, without the pencil.
8539	Tim: What's this room? I don't remember this room! Did they add this for the Special Edition?
8540	Dave: Is this the game where we put in the "If this is three, then what's this?" puzzle?
8541	Ron: Yes.0x0ADave: That was a mean, mean puzzle.
8542	Tim: I have an apology for that, that came from my family. 0x0ADave: Yeah?
8543	Tim: That was a trick, a game, my brother played with me. If this is two, what's this? If this is four, what's this?
8544	Ron: I remember that we went round and round trying to find some clever 0x0Athing to do that. I think that door existed for quite a while without any real...
8545	...puzzle there. 0x0ADave: There was like one of those "Insert Puzzle here" signs.
8546	Ron: Yeah, right. 0x0ADave: It's nice that we could actually do that on these games. Like, that's hard...
8547	...to do now, to design a game and say, "Well okay, here's a puzzle, we're just 0x0Agonna put something in later and we'll think of it, you know, two months from...
8548	...now while we're building the game we'll write some different dialogue for it." 0x0ARon: Dialogue recording, voice recording, really, I think, killed all that...
8549	...spontaneity that we had in Monkey 1 and Monkey 2.0x0ADave: You just have to be spontaneous earlier.
8550	Ron: Yeah. 0x0ADave: You don't have as much time to be spontaneous.
8551	Ron: It's on the calendar, spontaneity ends here. 0x0ADave: Right.
8552	Tim: I remember for a long time, the characters were the wrong scale in this room, and Guybrush was like, really tiny compared to this giant guy...
8553	...sitting at the end of the dock!0x0ADave: You're right... you've an amazing memory.
8554	Tim: I only remembered the bad things. It was that way for a long time till someone pointed out and was like "That guy is 3 times as big as Guybrush". Oh, ...
8555	...the library.0x0ADave: Didn't we have to make like a special big Guybrush to go in?
8556	Dave: In the room? 0x0ARon: Yeah 'cos we didn't have that kinda scaling. We could scale down, but...
8557	...we couldn't scale up.0x0ATim: But not up.
8558	Dave: Yeah, just turn into giant pixels anyway.0x0ARon: But we had all those extra floppy disks, so we could just. As much of...
8559	...that stuff as we wanted.
8560	Tim: Ok the library, is it true Dave, did you write all the books that are in here? All of the book titles?
8561	Dave: I didn't! I did do a lot of 'em but I remember we, I think we... we put out a call.
8562	Tim: To all of LucasArts?0x0ADave: To everybody like, err, hey! We need book titles and I think Captain...
8563	...Tripps actually wrote up a large number of them.0x0ATim: Oh really? Some of them I didn't realize were references to other things...
8564	...in the game until I read them on, like, Monkey Island fan pages, like there were all these little hidden clues.
8565	Dave: Yeah there's all kinds of references and stuff like that. References are fun!
